payload,vpa,known_psp_suffix,entropy,digit_ratio,local_part_len,has_amount,amount,has_suspicious_keyword,label
upi://pay?pa=amit.kumar@apl&pn=Sharma%20Kirana%20Store&cu=INR,amit.kumar@apl,1,2.922,0.0,10,0,0.0,0,0
upi://pay?pa=6m96m5u2tlug@okhdfcbank&pn=Verify%20Account&cu=INR&tn=lottery,6m96m5u2tlug@okhdfcbank,1,3.085,0.417,12,0,0.0,1,1
upi://pay?pa=paytrn154@paytm&pn=Prize%20Center&cu=INR&am=4.36&tn=urgent,paytrn154@paytm,1,3.17,0.333,9,1,4.36,1,1
upi://pay?pa=merchant.2515@paytm&pn=Green%20Grocers&cu=INR&am=1431.3,merchant.2515@paytm,1,3.547,0.308,13,1,1431.3,0,0
upi://pay?pa=vendor.shop@paytm&pn=Green%20Grocers&cu=INR,vendor.shop@paytm,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=8930719057@okhdfcbank&pn=Rahul%20Sharma&cu=INR&am=4789.56,8930719057@okhdfcbank,1,2.722,1.0,10,1,4789.56,0,0
upi://pay?pa=8849006951@kotak&pn=Sharma%20Kirana%20Store&cu=INR,8849006951@kotak,1,2.722,1.0,10,0,0.0,0,0
upi://pay?pa=priya123@hdfcbank&pn=Om%20Traders&cu=INR,priya123@hdfcbank,1,3.0,0.375,8,0,0.0,0,0
upi://pay?pa=kcehqo672t@okicici&pn=Prize%20Center&cu=INR&tn=blocked,kcehqo672t@okicici,1,3.322,0.3,10,0,0.0,1,1
upi://pay?pa=vendor.shop@ybl&pn=Auto%20Rickshaw%20Stand&cu=INR&am=2145.12,vendor.shop@ybl,1,3.278,0.0,11,1,2145.12,0,0
upi://pay?pa=cashback57@pay-verify&pn=Prize%20Center&cu=INR&tn=lottery,cashback57@pay-verify,0,2.922,0.2,10,0,0.0,1,1
upi://pay?pa=b80pzy037gbuhzoc@ybl&pn=Refund%20Team&cu=INR&tn=blocked,b80pzy037gbuhzoc@ybl,1,3.625,0.312,16,0,0.0,1,1
upi://pay?pa=cashback2@kyc-update&pn=KYC%20Support&cu=INR&tn=reward,cashback2@kyc-update,0,2.725,0.111,9,0,0.0,1,1
upi://pay?pa=refund94@xn--upi&pn=Cashback%20Desk&cu=INR,refund94@xn--upi,0,3.0,0.25,8,0,0.0,0,1
upi://pay?pa=1796518555@okhdfcbank&pn=Prize%20Center&cu=INR&tn=kyc,1796518555@okhdfcbank,1,2.322,1.0,10,0,0.0,1,1
upi://pay?pa=chuj6eoko7e0m@ybl&pn=Cashback%20Desk&cu=INR&am=3.96&tn=reward,chuj6eoko7e0m@ybl,1,3.393,0.231,13,1,3.96,1,1
upi://pay?pa=phcnpe392@ibl&pn=Cashback%20Desk&cu=INR&tn=lottery,phcnpe392@ibl,1,2.948,0.333,9,0,0.0,1,1
upi://pay?pa=o4h86dd372dtf@kotak&pn=KYC%20Support&cu=INR&tn=winner,o4h86dd372dtf@kotak,1,3.335,0.462,13,0,0.0,1,1
upi://pay?pa=merchant.1854@oksbi&pn=City%20Cafe&cu=INR,merchant.1854@oksbi,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=afk14hya7ui@oksbi&pn=Verify%20Account&cu=INR&tn=winner,afk14hya7ui@oksbi,1,3.278,0.273,11,0,0.0,1,1
upi://pay?pa=phcnpe320@okicici&pn=Cashback%20Desk&cu=INR&tn=winner,phcnpe320@okicici,1,2.948,0.333,9,0,0.0,1,1
upi://pay?pa=vendor.shop@hdfcbank&pn=Auto%20Rickshaw%20Stand&cu=INR,vendor.shop@hdfcbank,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=merchant.5803@upi&pn=Green%20Grocers&cu=INR,merchant.5803@upi,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=merchant.9183@ybl&pn=City%20Cafe&cu=INR&am=975.36,merchant.9183@ybl,1,3.7,0.308,13,1,975.36,0,0
upi://pay?pa=6865010736@jio&pn=Auto%20Rickshaw%20Stand&cu=INR,6865010736@jio,1,2.646,1.0,10,0,0.0,0,0
upi://pay?pa=7713283527@apl&pn=Prize%20Center&cu=INR&tn=winner,7713283527@apl,1,2.446,1.0,10,0,0.0,1,1
upi://pay?pa=support67@secure-pay&pn=Cashback%20Desk&cu=INR&tn=suspend,support67@secure-pay,0,2.948,0.222,9,0,0.0,1,1
upi://pay?pa=refund66@refund-upi&pn=KYC%20Support&cu=INR,refund66@refund-upi,0,2.75,0.25,8,0,0.0,0,1
upi://pay?pa=fdpl7r81b5xtj9@okicici&pn=Cashback%20Desk&cu=INR&tn=blocked,fdpl7r81b5xtj9@okicici,1,3.807,0.357,14,0,0.0,1,1
upi://pay?pa=9553861625@hdfcbank&pn=Rahul%20Sharma&cu=INR&am=1249.54,9553861625@hdfcbank,1,2.646,1.0,10,1,1249.54,0,0
upi://pay?pa=1029627640@oksbi&pn=Refund%20Team&cu=INR&am=4.05&tn=refund,1029627640@oksbi,1,2.722,1.0,10,1,4.05,1,1
upi://pay?pa=support1@pay-verify&pn=Prize%20Center&cu=INR&tn=refund,support1@pay-verify,0,2.75,0.125,8,0,0.0,1,1
upi://pay?pa=priya123@paytm&pn=Auto%20Rickshaw%20Stand&cu=INR,priya123@paytm,1,3.0,0.375,8,0,0.0,0,0
upi://pay?pa=goog1e-pay306@ybl&pn=KYC%20Support&cu=INR&tn=verify-now,goog1e-pay306@ybl,1,3.393,0.308,13,0,0.0,1,1
upi://pay?pa=lzawr7zj8fn2be@oksbi&pn=Prize%20Center&cu=INR&tn=blocked,lzawr7zj8fn2be@oksbi,1,3.664,0.214,14,0,0.0,1,1
upi://pay?pa=6856458337@okaxis&pn=City%20Cafe&cu=INR,6856458337@okaxis,1,2.522,1.0,10,0,0.0,0,0
upi://pay?pa=phcnpe15@paytm&pn=Verify%20Account&cu=INR,phcnpe15@paytm,1,2.75,0.25,8,0,0.0,0,1
upi://pay?pa=9245593049@oksbi&pn=Sharma%20Kirana%20Store&cu=INR,9245593049@oksbi,1,2.446,1.0,10,0,0.0,0,0
upi://pay?pa=goog1e-pay640@hdfcbank&pn=Cashback%20Desk&cu=INR&am=3.32&tn=kyc,goog1e-pay640@hdfcbank,1,3.393,0.308,13,1,3.32,1,1
upi://pay?pa=jo5xmdda47of@axl&pn=Prize%20Center&cu=INR&am=2.71&tn=winner,jo5xmdda47of@axl,1,3.252,0.25,12,1,2.71,1,1
upi://pay?pa=refund1@kyc-update&pn=Refund%20Team&cu=INR,refund1@kyc-update,0,2.807,0.143,7,0,0.0,0,1
upi://pay?pa=a08d716jqv@ybl&pn=Verify%20Account&cu=INR&tn=winner,a08d716jqv@ybl,1,3.322,0.5,10,0,0.0,1,1
upi://pay?pa=eeutzeifu43u41@upi&pn=Cashback%20Desk&cu=INR&am=3.02&tn=refund,eeutzeifu43u41@upi,1,2.985,0.286,14,1,3.02,1,1
upi://pay?pa=rahul.sharma@ibl&pn=Sharma%20Kirana%20Store&cu=INR&am=3159.44,rahul.sharma@ibl,1,2.855,0.0,12,1,3159.44,0,0
upi://pay?pa=9t0z6m9zmxzx@kotak&pn=Verify%20Account&cu=INR&am=3.36&tn=reward,9t0z6m9zmxzx@kotak,1,2.689,0.333,12,1,3.36,1,1
upi://pay?pa=phcnpe812@ybl&pn=Verify%20Account&cu=INR&am=1.04&tn=cashback,phcnpe812@ybl,1,2.948,0.333,9,1,1.04,1,1
upi://pay?pa=9815684991@ibl&pn=Sharma%20Kirana%20Store&cu=INR,9815684991@ibl,1,2.446,1.0,10,0,0.0,0,0
upi://pay?pa=1cdi99maziywj@kotak&pn=Refund%20Team&cu=INR&tn=refund,1cdi99maziywj@kotak,1,3.393,0.231,13,0,0.0,1,1
upi://pay?pa=2086689148@okhdfcbank&pn=Refund%20Team&cu=INR&tn=verify-now,2086689148@okhdfcbank,1,2.646,1.0,10,0,0.0,1,1
upi://pay?pa=support61@pay-verify&pn=Verify%20Account&cu=INR&am=4.47,support61@pay-verify,0,2.948,0.222,9,1,4.47,0,1
upi://pay?pa=uce5oh749p1zrt@upi&pn=Cashback%20Desk&cu=INR&tn=urgent,uce5oh749p1zrt@upi,1,3.807,0.357,14,0,0.0,1,1
upi://pay?pa=refund42@kyc-update&pn=Refund%20Team&cu=INR&tn=refund,refund42@kyc-update,0,3.0,0.25,8,0,0.0,1,1
upi://pay?pa=9933895357@upi&pn=Cashback%20Desk&cu=INR&am=1.35&tn=cashback,9933895357@upi,1,2.171,1.0,10,1,1.35,1,1
upi://pay?pa=6786044885@axl&pn=City%20Cafe&cu=INR&am=3690.1,6786044885@axl,1,2.446,1.0,10,1,3690.1,0,0
upi://pay?pa=8568897429@ybl&pn=Prize%20Center&cu=INR&am=3.53&tn=winner,8568897429@ybl,1,2.646,1.0,10,1,3.53,1,1
upi://pay?pa=7521250993@paytm&pn=Om%20Traders&cu=INR,7521250993@paytm,1,2.722,1.0,10,0,0.0,0,0
upi://pay?pa=priya123@jio&pn=Rahul%20Sharma&cu=INR,priya123@jio,1,3.0,0.375,8,0,0.0,0,0
upi://pay?pa=phcnpe943@apl&pn=KYC%20Support&cu=INR&tn=kyc,phcnpe943@apl,1,2.948,0.333,9,0,0.0,1,1
upi://pay?pa=merchant.8449@ibl&pn=Rahul%20Sharma&cu=INR&am=2453.34,merchant.8449@ibl,1,3.547,0.308,13,1,2453.34,0,0
upi://pay?pa=phcnpe723@okicici&pn=Cashback%20Desk&cu=INR&tn=urgent,phcnpe723@okicici,1,2.948,0.333,9,0,0.0,1,1
upi://pay?pa=7509667949@ibl&pn=Sharma%20Kirana%20Store&cu=INR,7509667949@ibl,1,2.446,1.0,10,0,0.0,0,0
upi://pay?pa=rahul.sharma@kotak&pn=Green%20Grocers&cu=INR,rahul.sharma@kotak,1,2.855,0.0,12,0,0.0,0,0
upi://pay?pa=7637632518@okhdfcbank&pn=Om%20Traders&cu=INR,7637632518@okhdfcbank,1,2.722,1.0,10,0,0.0,0,0
upi://pay?pa=6172289681@okhdfcbank&pn=Cashback%20Desk&cu=INR&tn=verify-now,6172289681@okhdfcbank,1,2.522,1.0,10,0,0.0,1,1
upi://pay?pa=cxhj4wupr4tw@ibl&pn=Verify%20Account&cu=INR&tn=blocked,cxhj4wupr4tw@ibl,1,3.252,0.167,12,0,0.0,1,1
upi://pay?pa=qvkcag1jdhqw2@upi&pn=KYC%20Support&cu=INR&tn=refund,qvkcag1jdhqw2@upi,1,3.547,0.154,13,0,0.0,1,1
upi://pay?pa=merchant.401@okhdfcbank&pn=Auto%20Rickshaw%20Stand&cu=INR,merchant.401@okhdfcbank,1,3.585,0.25,12,0,0.0,0,0
upi://pay?pa=support78@secure-pay&pn=KYC%20Support&cu=INR&tn=verify-now,support78@secure-pay,0,2.948,0.222,9,0,0.0,1,1
upi://pay?pa=merchant.7798@idfcbank&pn=Rahul%20Sharma&cu=INR,merchant.7798@idfcbank,1,3.547,0.308,13,0,0.0,0,0
upi://pay?pa=cashback74@xn--upi&pn=KYC%20Support&cu=INR&am=2.87&tn=winner,cashback74@xn--upi,0,2.922,0.2,10,1,2.87,1,1
upi://pay?pa=8837784389@hdfcbank&pn=Sharma%20Kirana%20Store&cu=INR&am=2380.46,8837784389@hdfcbank,1,2.122,1.0,10,1,2380.46,0,0
upi://pay?pa=sunita.devi@ybl&pn=Om%20Traders&cu=INR,sunita.devi@ybl,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=6898611007@idfcbank&pn=Priya%20Singh&cu=INR,6898611007@idfcbank,1,2.522,1.0,10,0,0.0,0,0
upi://pay?pa=paytrn556@okhdfcbank&pn=Prize%20Center&cu=INR&tn=verify-now,paytrn556@okhdfcbank,1,2.948,0.333,9,0,0.0,1,1
upi://pay?pa=rahul.sharma@paytm&pn=Om%20Traders&cu=INR,rahul.sharma@paytm,1,2.855,0.0,12,0,0.0,0,0
upi://pay?pa=paytrn445@paytm&pn=Verify%20Account&cu=INR&am=3.91&tn=kyc,paytrn445@paytm,1,2.948,0.333,9,1,3.91,1,1
upi://pay?pa=8999948589@jio&pn=Rahul%20Sharma&cu=INR&am=1971.95,8999948589@jio,1,1.685,1.0,10,1,1971.95,0,0
upi://pay?pa=8sntht7ugvivk0b7@kotak&pn=Refund%20Team&cu=INR&tn=cashback,8sntht7ugvivk0b7@kotak,1,3.625,0.25,16,0,0.0,1,1
upi://pay?pa=xxa53xi3c7g0a@okaxis&pn=Refund%20Team&cu=INR&tn=reward,xxa53xi3c7g0a@okaxis,1,3.027,0.385,13,0,0.0,1,1
upi://pay?pa=7126263779@idfcbank&pn=Prize%20Center&cu=INR&tn=winner,7126263779@idfcbank,1,2.446,1.0,10,0,0.0,1,1
upi://pay?pa=merchant.6561@hdfcbank&pn=Sharma%20Kirana%20Store&cu=INR,merchant.6561@hdfcbank,1,3.547,0.308,13,0,0.0,0,0
upi://pay?pa=merchant.7507@axl&pn=City%20Cafe&cu=INR,merchant.7507@axl,1,3.547,0.308,13,0,0.0,0,0
upi://pay?pa=8862039901@hdfcbank&pn=Om%20Traders&cu=INR,8862039901@hdfcbank,1,2.722,1.0,10,0,0.0,0,0
upi://pay?pa=merchant.3738@oksbi&pn=Om%20Traders&cu=INR,merchant.3738@oksbi,1,3.547,0.308,13,0,0.0,0,0
upi://pay?pa=rahul.sharma@okaxis&pn=Green%20Grocers&cu=INR&am=3760.64,rahul.sharma@okaxis,1,2.855,0.0,12,1,3760.64,0,0
upi://pay?pa=9609480609@paytm&pn=KYC%20Support&cu=INR&tn=verify-now,9609480609@paytm,1,2.171,1.0,10,0,0.0,1,1
upi://pay?pa=goog1e-pay253@oksbi&pn=Cashback%20Desk&cu=INR&tn=cashback,goog1e-pay253@oksbi,1,3.393,0.308,13,0,0.0,1,1
upi://pay?pa=cashback90@xn--upi&pn=KYC%20Support&cu=INR,cashback90@xn--upi,0,2.922,0.2,10,0,0.0,0,1
upi://pay?pa=7441452889@ibl&pn=Green%20Grocers&cu=INR,7441452889@ibl,1,2.646,1.0,10,0,0.0,0,0
upi://pay?pa=kyc-team39@secure-pay&pn=Cashback%20Desk&cu=INR&tn=refund,kyc-team39@secure-pay,0,3.322,0.2,10,0,0.0,1,1
upi://pay?pa=8686294763@ibl&pn=Green%20Grocers&cu=INR,8686294763@ibl,1,2.646,1.0,10,0,0.0,0,0
upi://pay?pa=6557105090@okhdfcbank&pn=Prize%20Center&cu=INR&am=3.94&tn=kyc,6557105090@okhdfcbank,1,2.371,1.0,10,1,3.94,1,1
upi://pay?pa=wsjb4lvcrfmks@ibl&pn=Verify%20Account&cu=INR&am=1.9&tn=urgent,wsjb4lvcrfmks@ibl,1,3.547,0.077,13,1,1.9,1,1
upi://pay?pa=goog1e-pay26@hdfcbank&pn=Refund%20Team&cu=INR&tn=cashback,goog1e-pay26@hdfcbank,1,3.252,0.25,12,0,0.0,1,1
upi://pay?pa=cashback25@secure-pay&pn=Cashback%20Desk&cu=INR&tn=blocked,cashback25@secure-pay,0,2.922,0.2,10,0,0.0,1,1
upi://pay?pa=merchant.7351@ibl&pn=Green%20Grocers&cu=INR&am=4078.73,merchant.7351@ibl,1,3.7,0.308,13,1,4078.73,0,0
upi://pay?pa=8299982007@paytm&pn=Rahul%20Sharma&cu=INR&am=3923.61,8299982007@paytm,1,2.246,1.0,10,1,3923.61,0,0
upi://pay?pa=paytrn467@paytm&pn=Cashback%20Desk&cu=INR&am=2.45&tn=winner,paytrn467@paytm,1,3.17,0.333,9,1,2.45,1,1
upi://pay?pa=merchant.7061@oksbi&pn=Sharma%20Kirana%20Store&cu=INR,merchant.7061@oksbi,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=j2qsvlc5aa@ibl&pn=Cashback%20Desk&cu=INR,j2qsvlc5aa@ibl,1,3.122,0.2,10,0,0.0,0,1
upi://pay?pa=vendor.shop@jio&pn=Priya%20Singh&cu=INR,vendor.shop@jio,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=7779466167@okicici&pn=Om%20Traders&cu=INR&am=1271.3,7779466167@okicici,1,2.046,1.0,10,1,1271.3,0,0
upi://pay?pa=support77@xn--upi&pn=Prize%20Center&cu=INR&tn=suspend,support77@xn--upi,0,2.725,0.222,9,0,0.0,1,1
upi://pay?pa=support73@secure-pay&pn=Cashback%20Desk&cu=INR&am=4.8&tn=kyc,support73@secure-pay,0,2.948,0.222,9,1,4.8,1,1
upi://pay?pa=kyc-team7@secure-pay&pn=Verify%20Account&cu=INR&am=4.34&tn=cashback,kyc-team7@secure-pay,0,3.17,0.111,9,1,4.34,1,1
upi://pay?pa=priya123@apl&pn=Rahul%20Sharma&cu=INR&am=4050.9,priya123@apl,1,3.0,0.375,8,1,4050.9,0,0
upi://pay?pa=kyc-team16@secure-pay&pn=Prize%20Center&cu=INR&am=3.96&tn=cashback,kyc-team16@secure-pay,0,3.322,0.2,10,1,3.96,1,1
upi://pay?pa=paytrn28@okaxis&pn=Verify%20Account&cu=INR&am=3.37&tn=suspend,paytrn28@okaxis,1,3.0,0.25,8,1,3.37,1,1
upi://pay?pa=9791505105@axl&pn=Green%20Grocers&cu=INR,9791505105@axl,1,2.246,1.0,10,0,0.0,0,0
upi://pay?pa=cashback81@kyc-update&pn=Refund%20Team&cu=INR&tn=cashback,cashback81@kyc-update,0,2.922,0.2,10,0,0.0,1,1
upi://pay?pa=phcnpe578@idfcbank&pn=KYC%20Support&cu=INR&am=1.24&tn=refund,phcnpe578@idfcbank,1,2.948,0.333,9,1,1.24,1,1
upi://pay?pa=phcnpe439@oksbi&pn=Cashback%20Desk&cu=INR&tn=verify-now,phcnpe439@oksbi,1,2.948,0.333,9,0,0.0,1,1
upi://pay?pa=support9@secure-pay&pn=Cashback%20Desk&cu=INR&am=3.31&tn=cashback,support9@secure-pay,0,2.75,0.125,8,1,3.31,1,1
upi://pay?pa=8892268633@hdfcbank&pn=Sharma%20Kirana%20Store&cu=INR,8892268633@hdfcbank,1,2.246,1.0,10,0,0.0,0,0
upi://pay?pa=cashback83@secure-pay&pn=KYC%20Support&cu=INR&tn=cashback,cashback83@secure-pay,0,2.922,0.2,10,0,0.0,1,1
upi://pay?pa=amit.kumar@oksbi&pn=Rahul%20Sharma&cu=INR,amit.kumar@oksbi,1,2.922,0.0,10,0,0.0,0,0
upi://pay?pa=7289924514@okaxis&pn=City%20Cafe&cu=INR,7289924514@okaxis,1,2.722,1.0,10,0,0.0,0,0
upi://pay?pa=goog1e-pay481@kotak&pn=KYC%20Support&cu=INR&am=3.16&tn=blocked,goog1e-pay481@kotak,1,3.239,0.308,13,1,3.16,1,1
upi://pay?pa=9968247952@hdfcbank&pn=Green%20Grocers&cu=INR,9968247952@hdfcbank,1,2.646,1.0,10,0,0.0,0,0
upi://pay?pa=phcnpe762@idfcbank&pn=Verify%20Account&cu=INR&tn=blocked,phcnpe762@idfcbank,1,2.948,0.333,9,0,0.0,1,1
upi://pay?pa=kyc-team18@xn--upi&pn=Cashback%20Desk&cu=INR,kyc-team18@xn--upi,0,3.322,0.2,10,0,0.0,0,1
upi://pay?pa=vendor.shop@paytm&pn=City%20Cafe&cu=INR&am=1930.26,vendor.shop@paytm,1,3.278,0.0,11,1,1930.26,0,0
upi://pay?pa=7105289061@jio&pn=Priya%20Singh&cu=INR&am=3138.62,7105289061@jio,1,2.922,1.0,10,1,3138.62,0,0
upi://pay?pa=8509020413@jio&pn=Om%20Traders&cu=INR&am=2316.32,8509020413@jio,1,2.846,1.0,10,1,2316.32,0,0
upi://pay?pa=refund37@xn--upi&pn=Prize%20Center&cu=INR&tn=verify-now,refund37@xn--upi,0,3.0,0.25,8,0,0.0,1,1
upi://pay?pa=9453697950@apl&pn=Auto%20Rickshaw%20Stand&cu=INR&am=2175.89,9453697950@apl,1,2.646,1.0,10,1,2175.89,0,0
upi://pay?pa=goog1e-pay852@hdfcbank&pn=Verify%20Account&cu=INR&tn=urgent,goog1e-pay852@hdfcbank,1,3.393,0.308,13,0,0.0,1,1
upi://pay?pa=priya123@upi&pn=Green%20Grocers&cu=INR&am=1423.85,priya123@upi,1,3.0,0.375,8,1,1423.85,0,0
upi://pay?pa=paytrn894@axl&pn=KYC%20Support&cu=INR&am=1.99&tn=verify-now,paytrn894@axl,1,3.17,0.333,9,1,1.99,1,1
upi://pay?pa=merchant.8992@ybl&pn=Rahul%20Sharma&cu=INR&am=2460.66,merchant.8992@ybl,1,3.547,0.308,13,1,2460.66,0,0
upi://pay?pa=merchant.5081@ibl&pn=Auto%20Rickshaw%20Stand&cu=INR,merchant.5081@ibl,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=phcnpe225@ibl&pn=Verify%20Account&cu=INR&tn=verify-now,phcnpe225@ibl,1,2.725,0.333,9,0,0.0,1,1
upi://pay?pa=merchant.7191@oksbi&pn=Rahul%20Sharma&cu=INR,merchant.7191@oksbi,1,3.547,0.308,13,0,0.0,0,0
upi://pay?pa=8169056122@ybl&pn=City%20Cafe&cu=INR,8169056122@ybl,1,2.722,1.0,10,0,0.0,0,0
upi://pay?pa=amit.kumar@okhdfcbank&pn=Priya%20Singh&cu=INR,amit.kumar@okhdfcbank,1,2.922,0.0,10,0,0.0,0,0
upi://pay?pa=sunita.devi@ybl&pn=Priya%20Singh&cu=INR,sunita.devi@ybl,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=paytrn896@paytm&pn=Cashback%20Desk&cu=INR&tn=refund,paytrn896@paytm,1,3.17,0.333,9,0,0.0,1,1
upi://pay?pa=sunita.devi@ibl&pn=City%20Cafe&cu=INR,sunita.devi@ibl,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=support74@pay-verify&pn=Verify%20Account&cu=INR&tn=suspend,support74@pay-verify,0,2.948,0.222,9,0,0.0,1,1
upi://pay?pa=merchant.8998@idfcbank&pn=Auto%20Rickshaw%20Stand&cu=INR,merchant.8998@idfcbank,1,3.393,0.308,13,0,0.0,0,0
upi://pay?pa=merchant.9785@kotak&pn=Sharma%20Kirana%20Store&cu=INR,merchant.9785@kotak,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=vendor.shop@ibl&pn=Auto%20Rickshaw%20Stand&cu=INR,vendor.shop@ibl,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=priya123@ibl&pn=Rahul%20Sharma&cu=INR,priya123@ibl,1,3.0,0.375,8,0,0.0,0,0
upi://pay?pa=merchant.6934@ybl&pn=City%20Cafe&cu=INR&am=2469.59,merchant.6934@ybl,1,3.7,0.308,13,1,2469.59,0,0
upi://pay?pa=merchant.2573@jio&pn=Green%20Grocers&cu=INR&am=307.89,merchant.2573@jio,1,3.7,0.308,13,1,307.89,0,0
upi://pay?pa=priya123@axl&pn=Auto%20Rickshaw%20Stand&cu=INR&am=3616.8,priya123@axl,1,3.0,0.375,8,1,3616.8,0,0
upi://pay?pa=kyc-team83@kyc-update&pn=KYC%20Support&cu=INR&am=3.99&tn=reward,kyc-team83@kyc-update,0,3.322,0.2,10,1,3.99,1,1
upi://pay?pa=1274548277@paytm&pn=Prize%20Center&cu=INR&am=2.48&tn=urgent,1274548277@paytm,1,2.446,1.0,10,1,2.48,1,1
upi://pay?pa=phcnpe218@hdfcbank&pn=Verify%20Account&cu=INR&tn=refund,phcnpe218@hdfcbank,1,2.948,0.333,9,0,0.0,1,1
upi://pay?pa=3351661518@upi&pn=KYC%20Support&cu=INR&am=1.76&tn=urgent,3351661518@upi,1,2.246,1.0,10,1,1.76,1,1
upi://pay?pa=merchant.7696@oksbi&pn=Priya%20Singh&cu=INR,merchant.7696@oksbi,1,3.547,0.308,13,0,0.0,0,0
upi://pay?pa=sunita.devi@paytm&pn=Om%20Traders&cu=INR,sunita.devi@paytm,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=merchant.9520@oksbi&pn=Priya%20Singh&cu=INR,merchant.9520@oksbi,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=sunita.devi@ybl&pn=Green%20Grocers&cu=INR&am=1770.84,sunita.devi@ybl,1,3.278,0.0,11,1,1770.84,0,0
upi://pay?pa=phcnpe229@okicici&pn=Prize%20Center&cu=INR&tn=verify-now,phcnpe229@okicici,1,2.725,0.333,9,0,0.0,1,1
upi://pay?pa=136042907@upi&pn=Verify%20Account&cu=INR&am=1.51&tn=refund,136042907@upi,1,2.948,1.0,9,1,1.51,1,1
upi://pay?pa=support52@secure-pay&pn=Prize%20Center&cu=INR&tn=refund,support52@secure-pay,0,2.948,0.222,9,0,0.0,1,1
upi://pay?pa=merchant.6340@ibl&pn=Green%20Grocers&cu=INR,merchant.6340@ibl,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=refund38@xn--upi&pn=KYC%20Support&cu=INR&tn=suspend,refund38@xn--upi,0,3.0,0.25,8,0,0.0,1,1
upi://pay?pa=6215092803@paytm&pn=Sharma%20Kirana%20Store&cu=INR,6215092803@paytm,1,2.922,1.0,10,0,0.0,0,0
upi://pay?pa=merchant.9256@jio&pn=City%20Cafe&cu=INR,merchant.9256@jio,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=2772737834@jio&pn=Verify%20Account&cu=INR,2772737834@jio,1,2.122,1.0,10,0,0.0,0,1
upi://pay?pa=merchant.8756@paytm&pn=Sharma%20Kirana%20Store&cu=INR,merchant.8756@paytm,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=refund39@refund-upi&pn=Refund%20Team&cu=INR&tn=winner,refund39@refund-upi,0,3.0,0.25,8,0,0.0,1,1
upi://pay?pa=k42vjgkve8@oksbi&pn=Verify%20Account&cu=INR&am=4.2&tn=suspend,k42vjgkve8@oksbi,1,2.922,0.3,10,1,4.2,1,1
upi://pay?pa=9783818927@ibl&pn=Auto%20Rickshaw%20Stand&cu=INR,9783818927@ibl,1,2.446,1.0,10,0,0.0,0,0
upi://pay?pa=merchant.7123@idfcbank&pn=Om%20Traders&cu=INR,merchant.7123@idfcbank,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=vendor.shop@hdfcbank&pn=Sharma%20Kirana%20Store&cu=INR,vendor.shop@hdfcbank,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=priya123@okicici&pn=Green%20Grocers&cu=INR,priya123@okicici,1,3.0,0.375,8,0,0.0,0,0
upi://pay?pa=merchant.8695@kotak&pn=Green%20Grocers&cu=INR,merchant.8695@kotak,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=9519045785@jio&pn=Sharma%20Kirana%20Store&cu=INR,9519045785@jio,1,2.646,1.0,10,0,0.0,0,0
upi://pay?pa=kqbo8pnbifeuo4w@kotak&pn=KYC%20Support&cu=INR&am=1.24&tn=kyc,kqbo8pnbifeuo4w@kotak,1,3.64,0.133,15,1,1.24,1,1
upi://pay?pa=127095634@paytm&pn=Refund%20Team&cu=INR&tn=winner,127095634@paytm,1,3.17,1.0,9,0,0.0,1,1
upi://pay?pa=paytrn401@jio&pn=Refund%20Team&cu=INR&am=3.8,paytrn401@jio,1,3.17,0.333,9,1,3.8,0,1
upi://pay?pa=rahul.sharma@okicici&pn=Auto%20Rickshaw%20Stand&cu=INR,rahul.sharma@okicici,1,2.855,0.0,12,0,0.0,0,0
upi://pay?pa=7209616713@axl&pn=Refund%20Team&cu=INR&tn=suspend,7209616713@axl,1,2.722,1.0,10,0,0.0,1,1
upi://pay?pa=merchant.2373@hdfcbank&pn=Priya%20Singh&cu=INR,merchant.2373@hdfcbank,1,3.547,0.308,13,0,0.0,0,0
upi://pay?pa=8930030550@oksbi&pn=Om%20Traders&cu=INR,8930030550@oksbi,1,2.122,1.0,10,0,0.0,0,0
upi://pay?pa=vddt8nchd8mexw@jio&pn=KYC%20Support&cu=INR&tn=refund,vddt8nchd8mexw@jio,1,3.325,0.143,14,0,0.0,1,1
